game_id,home_or_away,player_team_id,player_team_abbreviation,opponent_team_id,opponent_team_abbreviation,player_team_score,opponent_team_score,player_team_won,player_id,player_full_name,starter,points,field_goals_made,field_goals_att,field_goals_pct,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,turnovers,assists_turnover_ratio,steals,blocks,plus_minus,double_double,minutes
35ca6908-f5a0-435c-ac65-d6c2384d1ffb,away,583ed157-fb46-11e1-82cb-f4ce4684ea4c,ORL,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,97,120,FALSE,edf09163-9c11-50a1-8486-10c2820fafa6,Desmond Bane,TRUE,20,8,16,50.0,2,3,66.7,1,3,4,3,2,1.5,0,2,-10,FALSE,00:33:03
35ca6908-f5a0-435c-ac65-d6c2384d1ffb,away,583ed157-fb46-11e1-82cb-f4ce4684ea4c,ORL,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,97,120,FALSE,6ccff779-7554-5da6-acf7-d08bb67a58b1,Anthony Black,TRUE,19,8,12,66.7,1,3,33.300000000000000,2,4,6,3,2,1.5,0,1,-16,FALSE,00:30:31
35ca6908-f5a0-435c-ac65-d6c2384d1ffb,away,583ed157-fb46-11e1-82cb-f4ce4684ea4c,ORL,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,97,120,FALSE,8b366221-cfb9-5364-b97f-6742a1f926e2,Wendell Carter,TRUE,9,3,8,37.5,3,4,75.0,2,2,4,2,1,2.0,0,0,-1,FALSE,00:28:44
35ca6908-f5a0-435c-ac65-d6c2384d1ffb,away,583ed157-fb46-11e1-82cb-f4ce4684ea4c,ORL,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,97,120,FALSE,449f9406-82f3-51bf-88a9-11eb56f211fe,Tyus Jones,TRUE,7,2,6,33.300000000000000,2,2,100.0,0,3,3,4,1,4.0,4,0,0,FALSE,00:25:57
35ca6908-f5a0-435c-ac65-d6c2384d1ffb,away,583ed157-fb46-11e1-82cb-f4ce4684ea4c,ORL,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,97,120,FALSE,5ee79bb3-77fd-5be4-91be-52b906dd7799,Jase Richardson,FALSE,11,5,11,45.5,0,0,,2,2,4,0,3,0.0,1,1,-21,FALSE,00:21:58
35ca6908-f5a0-435c-ac65-d6c2384d1ffb,away,583ed157-fb46-11e1-82cb-f4ce4684ea4c,ORL,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,97,120,FALSE,bc2b29f0-99f7-501e-ab8d-3c52a180b462,Jett Howard,FALSE,2,1,4,25.0,0,0,,1,1,2,2,2,1.0,0,0,-21,FALSE,00:18:10
35ca6908-f5a0-435c-ac65-d6c2384d1ffb,away,583ed157-fb46-11e1-82cb-f4ce4684ea4c,ORL,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,97,120,FALSE,fa5a9b3b-cb0f-52d8-8392-cc2f1e2e0b9e,Noah Penda,FALSE,5,2,3,66.7,0,0,,1,3,4,0,1,0.0,0,0,-6,FALSE,00:15:26
35ca6908-f5a0-435c-ac65-d6c2384d1ffb,away,583ed157-fb46-11e1-82cb-f4ce4684ea4c,ORL,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,97,120,FALSE,d45aad11-edee-5c21-a327-477790e48b8d,Goga Bitadze,FALSE,2,0,3,0.0,2,2,100.0,4,1,5,0,1,0.0,2,1,-16,FALSE,00:14:29
35ca6908-f5a0-435c-ac65-d6c2384d1ffb,away,583ed157-fb46-11e1-82cb-f4ce4684ea4c,ORL,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,97,120,FALSE,802e6228-7cb2-5c1b-af63-9b2b2a1f7bb8,Jonathan Isaac,FALSE,1,0,2,0.0,1,4,25.0,2,2,4,0,0,,1,0,-10,FALSE,00:12:52
35ca6908-f5a0-435c-ac65-d6c2384d1ffb,away,583ed157-fb46-11e1-82cb-f4ce4684ea4c,ORL,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,97,120,FALSE,515491da-d956-5065-9628-ec50e20faf8c,Jamal Cain,FALSE,0,0,3,0.0,0,0,,0,0,0,0,1,0.0,0,0,-6,FALSE,00:04:47
